>pcount	tstamp	src_dst_idn	port_port_idn	netrange_idn	country_idn	src_idn	dst_idn	lat	lon
6596	1572.834	47	201	1	-1	24	0	0.000	0.000
6597	1573.117	36	164	19	232	0	19	37.419	-122.057
6598	1573.119	47	201	1	-1	24	0	0.000	0.000
6600	1573.130	36	164	19	232	0	19	37.419	-122.057
6601	1573.136	46	200	24	232	0	24	47.606	-122.332
6602	1573.138	46	200	24	232	0	24	47.606	-122.332
6602	1573.125	36	164	19	232	0	19	37.419	-122.057
6603	1573.146	46	200	24	232	0	24	47.606	-122.332
6604	1573.148	36	164	19	232	0	19	37.419	-122.057
6605	1573.150	46	200	24	232	0	24	47.606	-122.332
6606	1573.152	47	201	1	-1	24	0	0.000	0.000
6607	1573.154	37	165	1	-1	19	0	0.000	0.000
6608	1573.157	36	164	19	232	0	19	37.419	-122.057
6609	1573.167	36	164	19	232	0	19	37.419	-122.057
6610	1573.169	36	164	19	232	0	19	37.419	-122.057
6611	1573.171	36	164	19	232	0	19	37.419	-122.057
6612	1573.177	36	164	19	232	0	19	37.419	-122.057
6613	1573.178	37	165	1	-1	19	0	0.000	0.000
6614	1573.180	38	170	20	232	0	20	37.419	-122.057
6614	1572.819	47	201	1	-1	24	0	0.000	0.000
6615	1573.189	39	169	1	-1	20	0	0.000	0.000
6616	1573.191	32	136	17	232	0	17	37.419	-122.057
6617	1573.192	33	137	1	-1	17	0	0.000	0.000
6618	1573.196	30	128	16	232	0	16	37.419	-122.057
6619	1573.202	31	129	1	-1	16	0	0.000	0.000
6620	1573.204	13	106	6	232	0	6	39.564	-75.597
6621	1573.205	12	109	1	-1	6	0	0.000	0.000
6622	1573.207	40	171	21	232	0	21	34.012	-118.468
6623	1573.211	41	173	1	-1	21	0	0.000	0.000
6628	1573.262	36	204	19	232	0	19	37.419	-122.057
6629	1573.265	36	204	19	232	0	19	37.419	-122.057
6630	1573.266	37	205	1	-1	19	0	0.000	0.000
6632	1573.324	37	205	1	-1	19	0	0.000	0.000
6633	1573.327	37	205	1	-1	19	0	0.000	0.000
6634	1573.334	36	204	19	232	0	19	37.419	-122.057
6635	1573.336	36	204	19	232	0	19	37.419	-122.057
6631	1573.319	37	205	1	-1	19	0	0.000	0.000
6636	1573.343	36	204	19	232	0	19	37.419	-122.057
6637	1573.344	36	204	19	232	0	19	37.419	-122.057
6638	1573.352	36	204	19	232	0	19	37.419	-122.057
6639	1573.353	37	205	1	-1	19	0	0.000	0.000
6640	1573.364	37	205	1	-1	19	0	0.000	0.000
6641	1573.373	37	205	1	-1	19	0	0.000	0.000
6642	1573.375	37	205	1	-1	19	0	0.000	0.000
6643	1573.380	37	205	1	-1	19	0	0.000	0.000
6644	1573.394	37	205	1	-1	19	0	0.000	0.000
6645	1573.396	37	205	1	-1	19	0	0.000	0.000
6646	1573.411	37	205	1	-1	19	0	0.000	0.000
6647	1573.412	37	205	1	-1	19	0	0.000	0.000
6648	1573.431	37	205	1	-1	19	0	0.000	0.000
6648	1573.219	10	202	7	-1	0	7	0.000	0.000
6649	1573.433	37	205	1	-1	19	0	0.000	0.000
6650	1573.436	37	205	1	-1	19	0	0.000	0.000
6651	1573.446	37	205	1	-1	19	0	0.000	0.000
6652	1573.448	36	204	19	232	0	19	37.419	-122.057
6653	1573.449	36	204	19	232	0	19	37.419	-122.057
6654	1573.457	36	204	19	232	0	19	37.419	-122.057
6655	1573.472	36	204	19	232	0	19	37.419	-122.057
6656	1573.473	36	204	19	232	0	19	37.419	-122.057
6656	1573.238	36	204	19	232	0	19	37.419	-122.057
6657	1573.486	36	204	19	232	0	19	37.419	-122.057
6658	1573.487	36	204	19	232	0	19	37.419	-122.057
6659	1573.489	36	204	19	232	0	19	37.419	-122.057
6659	1573.220	11	203	1	-1	7	0	0.000	0.000
6660	1573.505	36	204	19	232	0	19	37.419	-122.057
6661	1573.506	36	204	19	232	0	19	37.419	-122.057
6661	1573.250	37	205	1	-1	19	0	0.000	0.000
6662	1573.517	36	204	19	232	0	19	37.419	-122.057
6663	1573.519	36	204	19	232	0	19	37.419	-122.057
6664	1573.520	36	204	19	232	0	19	37.419	-122.057
6665	1573.526	36	204	19	232	0	19	37.419	-122.057
6666	1573.528	36	204	19	232	0	19	37.419	-122.057
6667	1573.530	37	205	1	-1	19	0	0.000	0.000
6668	1573.537	5	4	3	232	0	3	37.419	-122.057
6669	1573.546	5	4	3	232	0	3	37.419	-122.057
6670	1573.548	4	5	1	-1	3	0	0.000	0.000
6671	1573.550	4	5	1	-1	3	0	0.000	0.000
6672	1573.552	4	5	1	-1	3	0	0.000	0.000
6673	1573.553	4	5	1	-1	3	0	0.000	0.000
6674	1573.555	4	5	1	-1	3	0	0.000	0.000
6675	1573.557	4	5	1	-1	3	0	0.000	0.000
6676	1573.558	5	4	3	232	0	3	37.419	-122.057
6677	1573.561	5	4	3	232	0	3	37.419	-122.057
6678	1573.567	5	4	3	232	0	3	37.419	-122.057
6679	1573.569	5	4	3	232	0	3	37.419	-122.057
6680	1573.579	5	4	3	232	0	3	37.419	-122.057
6681	1573.581	4	5	1	-1	3	0	0.000	0.000
6682	1573.582	29	179	1	-1	15	0	0.000	0.000
6683	1573.584	40	176	21	232	0	21	34.012	-118.468
6684	1573.586	40	174	21	232	0	21	34.012	-118.468
6685	1573.588	28	166	15	74	0	15	48.860	2.350
6686	1573.589	28	166	15	74	0	15	48.860	2.350
6687	1573.591	41	181	1	-1	21	0	0.000	0.000
6688	1573.595	41	175	1	-1	21	0	0.000	0.000
6689	1573.608	40	180	21	232	0	21	34.012	-118.468
6690	1573.620	41	182	1	-1	21	0	0.000	0.000
6691	1573.621	29	179	1	-1	15	0	0.000	0.000
6692	1573.623	28	166	15	74	0	15	48.860	2.350
6693	1573.625	29	179	1	-1	15	0	0.000	0.000
6694	1573.967	29	179	1	-1	15	0	0.000	0.000
6695	1573.969	28	166	15	74	0	15	48.860	2.350
6696	1573.971	40	178	21	232	0	21	34.012	-118.468
6698	1573.974	41	184	1	-1	21	0	0.000	0.000
6699	1573.976	41	183	1	-1	21	0	0.000	0.000
6697	1573.972	40	177	21	232	0	21	34.012	-118.468
6700	1578.970	38	170	20	232	0	20	37.419	-122.057
6701	1578.972	39	169	1	-1	20	0	0.000	0.000
6702	1578.975	46	200	24	232	0	24	47.606	-122.332
6703	1578.978	47	201	1	-1	24	0	0.000	0.000
6704	1578.980	47	201	1	-1	24	0	0.000	0.000
6705	1578.982	47	201	1	-1	24	0	0.000	0.000
6706	1578.984	47	201	1	-1	24	0	0.000	0.000
6707	1578.985	47	201	1	-1	24	0	0.000	0.000
6708	1578.991	47	201	1	-1	24	0	0.000	0.000
6709	1578.992	47	201	1	-1	24	0	0.000	0.000
6710	1578.994	47	201	1	-1	24	0	0.000	0.000
6711	1579.003	47	201	1	-1	24	0	0.000	0.000
6712	1579.005	47	201	1	-1	24	0	0.000	0.000
6713	1579.006	47	201	1	-1	24	0	0.000	0.000
6714	1579.977	46	200	24	232	0	24	47.606	-122.332
6715	1579.978	46	200	24	232	0	24	47.606	-122.332
6716	1579.980	46	200	24	232	0	24	47.606	-122.332
6717	1579.982	46	200	24	232	0	24	47.606	-122.332
6718	1579.984	46	200	24	232	0	24	47.606	-122.332
6719	1579.985	47	201	1	-1	24	0	0.000	0.000
6720	1579.987	47	201	1	-1	24	0	0.000	0.000
6721	1579.989	46	200	24	232	0	24	47.606	-122.332
6722	1579.992	46	200	24	232	0	24	47.606	-122.332
6723	1579.999	47	201	1	-1	24	0	0.000	0.000
6724	1580.001	47	201	1	-1	24	0	0.000	0.000
6725	1580.002	47	201	1	-1	24	0	0.000	0.000
6726	1580.008	47	201	1	-1	24	0	0.000	0.000
6727	1580.009	47	201	1	-1	24	0	0.000	0.000
6728	1580.011	46	200	24	232	0	24	47.606	-122.332
6729	1580.016	47	201	1	-1	24	0	0.000	0.000
6730	1580.018	47	201	1	-1	24	0	0.000	0.000
6731	1580.020	47	201	1	-1	24	0	0.000	0.000
6732	1580.025	47	201	1	-1	24	0	0.000	0.000
6733	1580.027	46	200	24	232	0	24	47.606	-122.332
6734	1580.029	46	200	24	232	0	24	47.606	-122.332
6735	1580.032	46	200	24	232	0	24	47.606	-122.332
6736	1580.042	47	201	1	-1	24	0	0.000	0.000
6737	1580.043	47	201	1	-1	24	0	0.000	0.000
6738	1580.045	46	200	24	232	0	24	47.606	-122.332
6739	1580.047	46	200	24	232	0	24	47.606	-122.332
6740	1580.048	46	200	24	232	0	24	47.606	-122.332
6741	1580.050	46	200	24	232	0	24	47.606	-122.332
6742	1580.052	46	200	24	232	0	24	47.606	-122.332
6743	1580.053	46	200	24	232	0	24	47.606	-122.332
6744	1580.056	46	200	24	232	0	24	47.606	-122.332
6745	1580.063	47	201	1	-1	24	0	0.000	0.000
6746	1580.064	47	201	1	-1	24	0	0.000	0.000
6747	1580.069	47	201	1	-1	24	0	0.000	0.000
6748	1580.071	47	201	1	-1	24	0	0.000	0.000
6749	1580.073	47	201	1	-1	24	0	0.000	0.000
6750	1580.078	47	201	1	-1	24	0	0.000	0.000
6751	1580.080	47	201	1	-1	24	0	0.000	0.000
6752	1580.082	47	201	1	-1	24	0	0.000	0.000
6753	1580.087	47	201	1	-1	24	0	0.000	0.000
6754	1580.089	46	200	24	232	0	24	47.606	-122.332
6755	1580.090	47	201	1	-1	24	0	0.000	0.000
6756	1580.096	47	201	1	-1	24	0	0.000	0.000
6757	1580.098	47	201	1	-1	24	0	0.000	0.000
6758	1580.099	47	201	1	-1	24	0	0.000	0.000
6759	1580.105	47	201	1	-1	24	0	0.000	0.000
6760	1580.106	47	201	1	-1	24	0	0.000	0.000
6761	1580.108	47	201	1	-1	24	0	0.000	0.000
6762	1580.113	47	201	1	-1	24	0	0.000	0.000
6763	1580.115	47	201	1	-1	24	0	0.000	0.000
6764	1580.120	46	200	24	232	0	24	47.606	-122.332
6765	1580.122	46	200	24	232	0	24	47.606	-122.332
6766	1580.123	46	200	24	232	0	24	47.606	-122.332
6767	1580.129	46	200	24	232	0	24	47.606	-122.332
6768	1580.130	46	200	24	232	0	24	47.606	-122.332
6769	1580.132	46	200	24	232	0	24	47.606	-122.332
6770	1580.138	47	201	1	-1	24	0	0.000	0.000
6771	1580.140	47	201	1	-1	24	0	0.000	0.000
6772	1580.142	47	201	1	-1	24	0	0.000	0.000
6773	1580.144	47	201	1	-1	24	0	0.000	0.000
6774	1580.149	46	200	24	232	0	24	47.606	-122.332
6775	1580.151	46	200	24	232	0	24	47.606	-122.332
6776	1580.153	46	200	24	232	0	24	47.606	-122.332
6777	1580.156	46	200	24	232	0	24	47.606	-122.332
6778	1580.166	46	200	24	232	0	24	47.606	-122.332
6779	1580.167	46	200	24	232	0	24	47.606	-122.332
6780	1580.169	46	200	24	232	0	24	47.606	-122.332
6781	1580.171	46	200	24	232	0	24	47.606	-122.332
6782	1580.173	46	200	24	232	0	24	47.606	-122.332
6783	1580.174	46	200	24	232	0	24	47.606	-122.332
6784	1580.176	32	136	17	232	0	17	37.419	-122.057
6785	1580.178	30	128	16	232	0	16	37.419	-122.057
6786	1580.185	31	129	1	-1	16	0	0.000	0.000
6787	1580.187	33	137	1	-1	17	0	0.000	0.000
6788	1580.966	13	106	6	232	0	6	39.564	-75.597
6789	1580.967	12	109	1	-1	6	0	0.000	0.000
6790	1580.969	40	171	21	232	0	21	34.012	-118.468
6791	1580.970	41	173	1	-1	21	0	0.000	0.000
6792	1582.966	4	5	1	-1	3	0	0.000	0.000
6793	1582.968	5	4	3	232	0	3	37.419	-122.057
6794	1582.970	40	176	21	232	0	21	34.012	-118.468
6795	1582.972	40	174	21	232	0	21	34.012	-118.468
6796	1583.971	41	181	1	-1	21	0	0.000	0.000
6797	1583.973	41	175	1	-1	21	0	0.000	0.000
6798	1583.975	40	180	21	232	0	21	34.012	-118.468
6799	1583.976	41	182	1	-1	21	0	0.000	0.000
6800	1583.979	40	178	21	232	0	21	34.012	-118.468
6801	1583.980	40	177	21	232	0	21	34.012	-118.468
6802	1583.982	41	183	1	-1	21	0	0.000	0.000
6803	1583.985	41	184	1	-1	21	0	0.000	0.000
6804	1588.966	18	24	10	232	0	10	37.419	-122.057
6805	1588.967	19	25	1	-1	10	0	0.000	0.000
6806	1588.969	19	25	1	-1	10	0	0.000	0.000
6807	1588.971	18	24	10	232	0	10	37.419	-122.057
6808	1589.971	12	109	1	-1	6	0	0.000	0.000
6809	1589.972	38	170	20	232	0	20	37.419	-122.057
6810	1589.974	13	106	6	232	0	6	39.564	-75.597
6811	1589.976	13	106	6	232	0	6	39.564	-75.597
6812	1589.978	39	169	1	-1	20	0	0.000	0.000
6813	1589.979	12	109	1	-1	6	0	0.000	0.000
6814	1589.981	13	106	6	232	0	6	39.564	-75.597
6815	1589.983	30	128	16	232	0	16	37.419	-122.057
6816	1589.984	31	129	1	-1	16	0	0.000	0.000
6817	1589.988	32	136	17	232	0	17	37.419	-122.057
6818	1589.993	33	137	1	-1	17	0	0.000	0.000
6819	1590.964	40	171	21	232	0	21	34.012	-118.468
6820	1590.965	41	173	1	-1	21	0	0.000	0.000
6821	1593.967	40	176	21	232	0	21	34.012	-118.468
6822	1593.969	40	174	21	232	0	21	34.012	-118.468
6823	1593.971	41	181	1	-1	21	0	0.000	0.000
6824	1593.973	41	175	1	-1	21	0	0.000	0.000
6825	1593.975	40	180	21	232	0	21	34.012	-118.468
6826	1593.977	41	182	1	-1	21	0	0.000	0.000
6827	1594.965	40	178	21	232	0	21	34.012	-118.468
6828	1594.967	40	177	21	232	0	21	34.012	-118.468
6829	1594.969	41	184	1	-1	21	0	0.000	0.000
6830	1594.970	41	183	1	-1	21	0	0.000	0.000
6831	1595.969	4	5	1	-1	3	0	0.000	0.000
6832	1595.971	4	5	1	-1	3	0	0.000	0.000
6833	1595.973	4	5	1	-1	3	0	0.000	0.000
6835	1595.976	5	4	3	232	0	3	37.419	-122.057
6836	1595.978	5	4	3	232	0	3	37.419	-122.057
6837	1595.979	5	4	3	232	0	3	37.419	-122.057
6838	1595.981	4	5	1	-1	3	0	0.000	0.000
6834	1595.974	5	4	3	232	0	3	37.419	-122.057
6841	1597.981	46	200	24	232	0	24	47.606	-122.332
6842	1598.031	46	200	24	232	0	24	47.606	-122.332
6842	1598.048	46	200	24	232	0	24	47.606	-122.332
6843	1598.053	46	200	24	232	0	24	47.606	-122.332
6844	1598.093	47	201	1	-1	24	0	0.000	0.000
6845	1598.095	47	201	1	-1	24	0	0.000	0.000
6846	1598.112	46	200	24	232	0	24	47.606	-122.332
6847	1598.114	47	201	1	-1	24	0	0.000	0.000
6848	1598.116	47	201	1	-1	24	0	0.000	0.000
6849	1598.121	47	201	1	-1	24	0	0.000	0.000
6850	1598.123	46	200	24	232	0	24	47.606	-122.332
6851	1598.125	46	200	24	232	0	24	47.606	-122.332
6852	1598.131	47	201	1	-1	24	0	0.000	0.000
6853	1598.133	47	201	1	-1	24	0	0.000	0.000
6854	1598.142	47	201	1	-1	24	0	0.000	0.000
6855	1598.147	47	201	1	-1	24	0	0.000	0.000
6856	1598.158	47	201	1	-1	24	0	0.000	0.000
6857	1598.162	47	201	1	-1	24	0	0.000	0.000
6858	1598.171	47	201	1	-1	24	0	0.000	0.000
6859	1598.198	47	201	1	-1	24	0	0.000	0.000
6860	1598.200	47	201	1	-1	24	0	0.000	0.000
6861	1598.202	47	201	1	-1	24	0	0.000	0.000
6862	1598.204	47	201	1	-1	24	0	0.000	0.000
6863	1598.207	47	201	1	-1	24	0	0.000	0.000
6864	1598.216	47	201	1	-1	24	0	0.000	0.000
6865	1598.218	47	201	1	-1	24	0	0.000	0.000
6866	1598.232	47	201	1	-1	24	0	0.000	0.000
6867	1598.245	47	201	1	-1	24	0	0.000	0.000
6868	1598.246	47	201	1	-1	24	0	0.000	0.000
6869	1598.248	47	201	1	-1	24	0	0.000	0.000
6870	1598.251	47	201	1	-1	24	0	0.000	0.000
6871	1598.252	47	201	1	-1	24	0	0.000	0.000
6871	1597.980	11	207	1	-1	7	0	0.000	0.000
6872	1598.296	46	200	24	232	0	24	47.606	-122.332
6873	1598.298	47	201	1	-1	24	0	0.000	0.000
6873	1598.018	46	208	24	232	0	24	47.606	-122.332
6874	1598.313	47	201	1	-1	24	0	0.000	0.000
6875	1598.315	47	201	1	-1	24	0	0.000	0.000
6875	1597.978	10	206	7	-1	0	7	0.000	0.000
6876	1598.324	47	201	1	-1	24	0	0.000	0.000
6877	1598.325	47	201	1	-1	24	0	0.000	0.000
6878	1598.327	47	201	1	-1	24	0	0.000	0.000
6879	1598.333	47	201	1	-1	24	0	0.000	0.000
6880	1598.334	47	201	1	-1	24	0	0.000	0.000
6881	1598.341	47	201	1	-1	24	0	0.000	0.000
6882	1598.343	47	201	1	-1	24	0	0.000	0.000
6883	1598.345	47	201	1	-1	24	0	0.000	0.000
6884	1598.349	47	201	1	-1	24	0	0.000	0.000
6885	1598.353	47	201	1	-1	24	0	0.000	0.000
6886	1598.359	47	201	1	-1	24	0	0.000	0.000
6887	1598.361	47	201	1	-1	24	0	0.000	0.000
6888	1598.368	47	201	1	-1	24	0	0.000	0.000
6889	1598.370	47	201	1	-1	24	0	0.000	0.000
6890	1598.372	47	201	1	-1	24	0	0.000	0.000
6891	1598.375	47	201	1	-1	24	0	0.000	0.000
6892	1598.383	47	201	1	-1	24	0	0.000	0.000
6893	1598.384	47	201	1	-1	24	0	0.000	0.000
6895	1598.387	47	201	1	-1	24	0	0.000	0.000
6896	1598.400	47	201	1	-1	24	0	0.000	0.000
6897	1598.415	47	201	1	-1	24	0	0.000	0.000
6898	1598.417	47	201	1	-1	24	0	0.000	0.000
6899	1598.422	46	200	24	232	0	24	47.606	-122.332
6900	1598.424	46	200	24	232	0	24	47.606	-122.332
6902	1598.428	46	200	24	232	0	24	47.606	-122.332
6903	1598.431	47	201	1	-1	24	0	0.000	0.000
6903	1598.440	46	200	24	232	0	24	47.606	-122.332
6904	1598.443	46	200	24	232	0	24	47.606	-122.332
6905	1598.445	46	200	24	232	0	24	47.606	-122.332
6906	1598.447	46	200	24	232	0	24	47.606	-122.332
6907	1598.449	46	200	24	232	0	24	47.606	-122.332
6908	1598.451	47	201	1	-1	24	0	0.000	0.000
6909	1598.452	47	201	1	-1	24	0	0.000	0.000
6910	1598.456	47	201	1	-1	24	0	0.000	0.000
6911	1598.466	47	201	1	-1	24	0	0.000	0.000
6912	1598.467	47	201	1	-1	24	0	0.000	0.000
6913	1598.481	47	201	1	-1	24	0	0.000	0.000
6914	1598.483	47	201	1	-1	24	0	0.000	0.000
6915	1598.485	46	200	24	232	0	24	47.606	-122.332
6916	1598.486	46	200	24	232	0	24	47.606	-122.332
6917	1598.488	46	200	24	232	0	24	47.606	-122.332
6918	1598.490	46	200	24	232	0	24	47.606	-122.332
6919	1598.494	46	200	24	232	0	24	47.606	-122.332
6920	1598.499	47	201	1	-1	24	0	0.000	0.000
6921	1598.501	47	201	1	-1	24	0	0.000	0.000
6922	1598.512	47	201	1	-1	24	0	0.000	0.000
6923	1598.513	47	201	1	-1	24	0	0.000	0.000
6924	1598.515	47	201	1	-1	24	0	0.000	0.000
6925	1598.524	47	201	1	-1	24	0	0.000	0.000
6926	1598.526	47	201	1	-1	24	0	0.000	0.000
6927	1598.528	47	201	1	-1	24	0	0.000	0.000
6928	1598.535	47	201	1	-1	24	0	0.000	0.000
6929	1598.537	47	201	1	-1	24	0	0.000	0.000
6930	1598.538	47	201	1	-1	24	0	0.000	0.000
6931	1598.546	46	200	24	232	0	24	47.606	-122.332
6931	1598.386	47	209	1	-1	24	0	0.000	0.000
6932	1598.552	46	200	24	232	0	24	47.606	-122.332
6933	1598.553	46	200	24	232	0	24	47.606	-122.332
6934	1598.555	46	200	24	232	0	24	47.606	-122.332
6935	1598.564	47	201	1	-1	24	0	0.000	0.000
6936	1598.566	46	200	24	232	0	24	47.606	-122.332
6937	1598.568	46	200	24	232	0	24	47.606	-122.332
6939	1598.571	47	201	1	-1	24	0	0.000	0.000
6940	1598.573	47	201	1	-1	24	0	0.000	0.000
6941	1598.574	47	201	1	-1	24	0	0.000	0.000
6942	1598.584	47	201	1	-1	24	0	0.000	0.000
6943	1598.586	47	201	1	-1	24	0	0.000	0.000
6944	1598.588	47	201	1	-1	24	0	0.000	0.000
6946	1598.591	47	201	1	-1	24	0	0.000	0.000
6947	1598.593	47	201	1	-1	24	0	0.000	0.000
6948	1598.595	46	200	24	232	0	24	47.606	-122.332
6950	1598.605	46	200	24	232	0	24	47.606	-122.332
6951	1598.607	46	200	24	232	0	24	47.606	-122.332
6953	1598.611	47	201	1	-1	24	0	0.000	0.000
6954	1598.614	46	200	24	232	0	24	47.606	-122.332
6955	1598.616	46	200	24	232	0	24	47.606	-122.332
6956	1598.625	47	201	1	-1	24	0	0.000	0.000
6956	1598.627	46	200	24	232	0	24	47.606	-122.332
6956	1598.609	46	200	24	232	0	24	47.606	-122.332
6956	1598.630	47	201	1	-1	24	0	0.000	0.000
6956	1598.630	46	200	24	232	0	24	47.606	-122.332
6957	1598.633	47	201	1	-1	24	0	0.000	0.000
6958	1598.635	47	201	1	-1	24	0	0.000	0.000
6959	1598.637	47	201	1	-1	24	0	0.000	0.000
6960	1598.638	47	201	1	-1	24	0	0.000	0.000
6961	1598.641	47	201	1	-1	24	0	0.000	0.000
6962	1598.642	47	201	1	-1	24	0	0.000	0.000
6963	1598.644	47	201	1	-1	24	0	0.000	0.000
6964	1598.653	47	201	1	-1	24	0	0.000	0.000
6965	1598.659	47	201	1	-1	24	0	0.000	0.000
6966	1598.661	47	201	1	-1	24	0	0.000	0.000
6967	1598.662	46	200	24	232	0	24	47.606	-122.332
6968	1598.668	46	208	24	232	0	24	47.606	-122.332
6969	1598.670	46	208	24	232	0	24	47.606	-122.332
6970	1598.671	46	200	24	232	0	24	47.606	-122.332
6971	1598.675	46	200	24	232	0	24	47.606	-122.332
6972	1598.684	46	200	24	232	0	24	47.606	-122.332
6973	1598.686	46	200	24	232	0	24	47.606	-122.332
6974	1598.688	46	200	24	232	0	24	47.606	-122.332
6975	1598.689	46	200	24	232	0	24	47.606	-122.332
6976	1598.692	46	200	24	232	0	24	47.606	-122.332
6977	1598.693	47	201	1	-1	24	0	0.000	0.000
6978	1598.695	47	201	1	-1	24	0	0.000	0.000
6979	1598.697	47	201	1	-1	24	0	0.000	0.000
6980	1598.700	47	201	1	-1	24	0	0.000	0.000
6981	1598.707	47	201	1	-1	24	0	0.000	0.000
6982	1598.709	47	201	1	-1	24	0	0.000	0.000
6983	1598.710	47	201	1	-1	24	0	0.000	0.000
6984	1598.716	47	201	1	-1	24	0	0.000	0.000
6985	1598.718	47	201	1	-1	24	0	0.000	0.000
6986	1598.720	47	201	1	-1	24	0	0.000	0.000
6987	1598.725	47	209	1	-1	24	0	0.000	0.000
6988	1598.727	47	209	1	-1	24	0	0.000	0.000
6989	1598.729	47	201	1	-1	24	0	0.000	0.000
6990	1598.733	46	200	24	232	0	24	47.606	-122.332
6991	1598.743	46	200	24	232	0	24	47.606	-122.332
6992	1598.745	46	200	24	232	0	24	47.606	-122.332
6993	1598.747	46	200	24	232	0	24	47.606	-122.332
6994	1598.748	47	201	1	-1	24	0	0.000	0.000
6995	1598.750	47	201	1	-1	24	0	0.000	0.000
6996	1598.752	46	200	24	232	0	24	47.606	-122.332
6997	1598.754	5	4	3	232	0	3	37.419	-122.057
6998	1598.755	46	200	24	232	0	24	47.606	-122.332
6999	1598.758	46	200	24	232	0	24	47.606	-122.332
7000	1598.766	46	200	24	232	0	24	47.606	-122.332
7001	1598.767	46	200	24	232	0	24	47.606	-122.332
7002	1598.769	46	200	24	232	0	24	47.606	-122.332
7003	1598.775	47	201	1	-1	24	0	0.000	0.000
7004	1598.777	47	201	1	-1	24	0	0.000	0.000
7005	1598.779	47	201	1	-1	24	0	0.000	0.000
7006	1598.782	47	201	1	-1	24	0	0.000	0.000
7007	1598.790	47	201	1	-1	24	0	0.000	0.000
7008	1598.792	47	201	1	-1	24	0	0.000	0.000
7009	1598.794	46	200	24	232	0	24	47.606	-122.332
7011	1598.797	46	200	24	232	0	24	47.606	-122.332
7012	1598.799	46	200	24	232	0	24	47.606	-122.332
7013	1598.801	46	200	24	232	0	24	47.606	-122.332
7014	1598.810	46	200	24	232	0	24	47.606	-122.332
7014	1598.811	47	201	1	-1	24	0	0.000	0.000
7015	1598.815	47	201	1	-1	24	0	0.000	0.000
7016	1598.816	47	201	1	-1	24	0	0.000	0.000
7017	1598.818	47	201	1	-1	24	0	0.000	0.000
7018	1598.820	47	201	1	-1	24	0	0.000	0.000
7019	1598.822	47	201	1	-1	24	0	0.000	0.000
7020	1598.824	47	201	1	-1	24	0	0.000	0.000
7021	1598.825	4	5	1	-1	3	0	0.000	0.000
7022	1598.827	46	200	24	232	0	24	47.606	-122.332
7023	1598.833	47	201	1	-1	24	0	0.000	0.000
7024	1598.837	47	201	1	-1	24	0	0.000	0.000
7025	1598.847	46	200	24	232	0	24	47.606	-122.332
7026	1598.849	46	200	24	232	0	24	47.606	-122.332
7027	1598.850	46	200	24	232	0	24	47.606	-122.332
7028	1598.852	47	201	1	-1	24	0	0.000	0.000
7029	1598.854	47	201	1	-1	24	0	0.000	0.000
7030	1598.855	47	201	1	-1	24	0	0.000	0.000
7031	1598.857	47	201	1	-1	24	0	0.000	0.000
7032	1598.859	47	201	1	-1	24	0	0.000	0.000
7033	1598.862	47	201	1	-1	24	0	0.000	0.000
7034	1598.874	47	201	1	-1	24	0	0.000	0.000
7035	1598.876	47	201	1	-1	24	0	0.000	0.000
7036	1598.877	47	201	1	-1	24	0	0.000	0.000
7037	1598.879	46	200	24	232	0	24	47.606	-122.332
7038	1598.881	46	200	24	232	0	24	47.606	-122.332
7039	1598.883	46	200	24	232	0	24	47.606	-122.332
7040	1598.884	46	200	24	232	0	24	47.606	-122.332
7041	1598.886	47	201	1	-1	24	0	0.000	0.000
7042	1598.889	47	201	1	-1	24	0	0.000	0.000
7043	1598.896	47	201	1	-1	24	0	0.000	0.000
7044	1598.898	47	201	1	-1	24	0	0.000	0.000
7045	1598.899	46	200	24	232	0	24	47.606	-122.332
7046	1598.905	47	201	1	-1	24	0	0.000	0.000
7047	1598.907	47	201	1	-1	24	0	0.000	0.000
7048	1598.908	47	201	1	-1	24	0	0.000	0.000
7049	1598.920	47	201	1	-1	24	0	0.000	0.000
7050	1598.922	47	201	1	-1	24	0	0.000	0.000
7051	1598.931	46	200	24	232	0	24	47.606	-122.332
7052	1598.933	47	201	1	-1	24	0	0.000	0.000
7053	1598.935	46	200	24	232	0	24	47.606	-122.332
7054	1598.937	46	200	24	232	0	24	47.606	-122.332
7055	1598.938	46	200	24	232	0	24	47.606	-122.332
7056	1598.940	46	200	24	232	0	24	47.606	-122.332
7057	1598.942	46	208	24	232	0	24	47.606	-122.332
7058	1598.943	46	208	24	232	0	24	47.606	-122.332
7059	1598.947	46	200	24	232	0	24	47.606	-122.332
7060	1598.954	46	208	24	232	0	24	47.606	-122.332
7061	1598.955	47	201	1	-1	24	0	0.000	0.000
7062	1598.957	47	201	1	-1	24	0	0.000	0.000
7063	1598.972	47	201	1	-1	24	0	0.000	0.000
7064	1598.973	47	201	1	-1	24	0	0.000	0.000
7065	1598.975	47	201	1	-1	24	0	0.000	0.000
7066	1598.981	47	201	1	-1	24	0	0.000	0.000
7067	1598.983	47	201	1	-1	24	0	0.000	0.000
7068	1598.984	47	201	1	-1	24	0	0.000	0.000
7069	1598.990	47	201	1	-1	24	0	0.000	0.000
7070	1599.001	47	201	1	-1	24	0	0.000	0.000
7071	1599.003	47	201	1	-1	24	0	0.000	0.000
7072	1599.006	47	201	1	-1	24	0	0.000	0.000
7073	1599.016	47	209	1	-1	24	0	0.000	0.000
